,Satiety Index,Insulin Index,Food_x,Group,Closest_Match,Food_y,serving_size,calories,total_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
329,0.580031058,0.720215629,roll dinner wholewheat,grains,roll wholewheat dinner,roll wholewheat dinner,100 g,266.0,4.7g,0,521.00 mg,26.5 mg,30.00 mcg,0.00 mcg,3.677 mg,0.489 mg,0.152 mg,0.248 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,115.00 mcg,0.0,0.00 mcg,0.195 mg,0.0 mg,0.00 IU,0.90 mg,0.90 mg,2.0 mcg,106.00 mg,0.239 mg,2.42 mg,85.00 mg,2.298 mg,224.00 mg,272.00 mg,49.4 mcg,2.01 mg,8.70 g,0.314 g,0.407 g,0.463 g,0.196 g,2.692 g,0.347 g,0.204 g,0,0.333 g,0.601 g,0.266 g,0.138 g,0.412 g,0.893 g,0.414 g,0.260 g,0.134 g,0.262 g,0.403 g,51.10 g,7.5 g,8.46 g,0,0,0,0,0,0,4.70 g,0.836 g,1.199 g,2.161 g,0.00 mg,0.0 g,2.30 g,0.00 mg,0.00 mg,33.10 g
330,0.474086096,0.788434584,roll french,grains,roll french,roll french,100 g,277.0,4.3g,0,574.00 mg,14.8 mg,113.00 mcg,80.00 mcg,4.352 mg,0.452 mg,0.300 mg,0.523 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,50.00 mcg,0.0,0.00 mcg,0.039 mg,0.0 mg,0.00 IU,0.30 mg,0.30 mg,1.8 mcg,91.00 mg,0.135 mg,2.71 mg,20.00 mg,0.559 mg,84.00 mg,114.00 mg,27.9 mcg,0.90 mg,8.60 g,0.302 g,0.320 g,0.414 g,0.182 g,2.772 g,0.309 g,0.188 g,0,0.336 g,0.608 g,0.231 g,0.153 g,0.422 g,0.926 g,0.416 g,0.255 g,0.099 g,0.249 g,0.380 g,50.20 g,3.2 g,0.31 g,0,0,0,0,0,0,4.30 g,0.962 g,1.961 g,0.834 g,0.00 mg,0.0 g,1.90 g,0.00 mg,0.00 mg,34.80 g
331,0.362723865,0.764488686,roll glutenfree white made rice flour rice starch corn starch,grains,roll corn starch rice starch made rice flour white glutenfree,roll corn starch rice starch made rice flour white glutenfree,100 g,239.0,2.7g,0,593.00 mg,13.4 mg,8.00 mcg,0.00 mcg,3.875 mg,0,0.480 mg,0.615 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.0,0.00 mcg,0.037 mg,0.0 mg,0.00 IU,0.18 mg,0.18 mg,0.1 mcg,180.00 mg,0.096 mg,3.57 mg,13.00 mg,0.207 mg,50.00 mg,76.00 mg,0.4 mcg,0.56 mg,3.34 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.47 g,5.1 g,6.87 g,2.06 g,0.00 g,2.08 g,0.00 g,2.72 g,0.00 g,2.65 g,0.215 g,1.353 g,0.637 g,0.00 mg,0.0 g,1.54 g,0.00 mg,0.00 mg,42.00 g
332,0.432237018,0.706378636,roll hamburger hot dog wheatcracked wheat,grains,roll wheatcracked wheat hamburger hot dog,roll wheatcracked wheat hamburger hot dog,100 g,269.0,3.6g,0,463.00 mg,14.5 mg,84.00 mcg,53.00 mcg,4.779 mg,0.658 mg,0.291 mg,0.532 mg,99.00 IU,27.00 mcg,0.00 mcg,6.00 mcg,0.00 mcg,6.00 mcg,0.0,0.19 mcg,0.127 mg,1.3 mg,0.00 IU,0.40 mg,0.40 mg,6.8 mcg,196.00 mg,0.165 mg,2.92 mg,47.00 mg,1.232 mg,154.00 mg,181.00 mg,26.7 mcg,1.17 mg,11.69 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.31 g,4.2 g,6.90 g,2.99 g,0.00 g,2.30 g,0.00 g,1.61 g,0.00 g,3.61 g,0.746 g,0.713 g,1.796 g,0.00 mg,0.0 g,2.16 g,0.00 mg,0.00 mg,35.23 g
333,0.539812874,0.718610984,roll hamburger hotdog mixedgrain,grains,roll mixedgrain hamburger hotdog,roll mixedgrain hamburger hotdog,100 g,263.0,6g,0,458.00 mg,26.5 mg,111.00 mcg,86.00 mcg,4.468 mg,0.492 mg,0.310 mg,0.463 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,45.00 mcg,0.0,0.01 mcg,0.092 mg,0.0 mg,0.00 IU,0.07 mg,0.07 mg,3.1 mcg,95.00 mg,0.216 mg,3.95 mg,44.00 mg,1.015 mg,122.00 mg,160.00 mg,31.8 mcg,1.05 mg,9.60 g,0.342 g,0.405 g,0.491 g,0.214 g,3.015 g,0.371 g,0.212 g,0,0.357 g,0.655 g,0.254 g,0.161 g,0.459 g,1.030 g,0.458 g,0.282 g,0.121 g,0.264 g,0.425 g,44.60 g,3.8 g,6.25 g,0,0,0,0,0,0,6.00 g,1.390 g,2.839 g,1.153 g,0.00 mg,0.0 g,1.80 g,0.00 mg,0.00 mg,38.00 g
334,0.293447276,0.755941037,roll hamburger hotdog plain,grains,roll plain hamburger hotdog,roll plain hamburger hotdog,100 g,279.0,3.9g,0,494.00 mg,14.6 mg,94.00 mcg,53.00 mcg,4.180 mg,0.555 mg,0.297 mg,0.543 mg,107.00 IU,29.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,6.00 mcg,0.0,0.20 mcg,0.063 mg,1.3 mg,0.00 IU,0.27 mg,0.27 mg,4.8 mcg,144.00 mg,0.109 mg,3.43 mg,23.00 mg,0.512 mg,101.00 mg,122.00 mg,27.2 mcg,0.73 mg,9.77 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.12 g,1.8 g,7.28 g,2.49 g,0.00 g,2.27 g,0.00 g,2.52 g,0.00 g,3.91 g,0.842 g,0.748 g,1.780 g,0.00 mg,0.0 g,1.85 g,0.00 mg,0.00 mg,34.34 g
335,0.575169994,0.776214603,roll hamburger whole grain white calciumfortified,grains,roll calciumfortified whole grain white hamburger,roll calciumfortified whole grain white hamburger,100 g,255.0,3.5g,0,512.00 mg,12.9 mg,140.00 mcg,33.00 mcg,4.651 mg,0,0.316 mg,0.523 mg,2.00 IU,0.00 mcg,0.00 mcg,1.00 mcg,0.00 mcg,52.00 mcg,0.0,0.00 mcg,0.104 mg,0.0 mg,0.00 IU,0.33 mg,0.33 mg,5.0 mcg,233.00 mg,0.179 mg,2.59 mg,38.00 mg,0.926 mg,153.00 mg,190.00 mg,14.0 mcg,2.05 mg,9.30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.50 g,2.3 g,9.30 g,0,0,0,0,0,0,3.49 g,1.163 g,0.564 g,1.221 g,0.00 mg,0.0 g,2.05 g,0.00 mg,0.00 mg,38.67 g
336,0.449661914,0.809058242,roll hard includes kaiser,grains,roll hard includes kaiser,roll hard includes kaiser,100 g,293.0,4.3g,0,544.00 mg,14.6 mg,95.00 mcg,80.00 mcg,4.239 mg,0.410 mg,0.336 mg,0.478 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,58.00 mcg,0.0,0.00 mcg,0.035 mg,0.0 mg,0.00 IU,0.42 mg,0.42 mg,0.6 mcg,95.00 mg,0.163 mg,3.28 mg,27.00 mg,0.460 mg,100.00 mg,108.00 mg,39.1 mcg,0.94 mg,9.90 g,0.331 g,0.360 g,0.449 g,0.216 g,3.314 g,0.350 g,0.214 g,0,0.383 g,0.693 g,0.242 g,0.176 g,0.489 g,1.105 g,0.480 g,0.285 g,0.117 g,0.284 g,0.432 g,52.70 g,2.3 g,1.77 g,0,0,0,0,0,0,4.30 g,0.606 g,1.133 g,1.719 g,0.00 mg,0.0 g,2.00 g,0.00 mg,0.00 mg,31.00 g
337,0.566946005,0.801895517,roll pumpernickel,grains,roll pumpernickel,roll pumpernickel,100 g,276.0,2.8g,0,492.00 mg,14.6 mg,86.00 mcg,56.00 mcg,2.970 mg,0.619 mg,0.300 mg,0.380 mg,6.00 IU,0.00 mcg,1.00 mcg,3.00 mcg,0.00 mcg,106.00 mcg,0.0,0.00 mcg,0.100 mg,0.0 mg,0.00 IU,0.63 mg,0.63 mg,1.5 mcg,67.00 mg,0.287 mg,2.78 mg,54.00 mg,1.909 mg,171.00 mg,208.00 mg,27.8 mcg,1.48 mg,10.80 g,0.319 g,0.354 g,0.468 g,0.196 g,2.963 g,0.328 g,0.198 g,0,0.347 g,0.635 g,0.233 g,0.153 g,0.456 g,1.036 g,0.463 g,0.273 g,0.106 g,0.229 g,0.412 g,51.87 g,5.4 g,0.40 g,0,0,0,0,0,0,2.80 g,0.495 g,0.609 g,1.184 g,0.00 mg,0.0 g,2.53 g,0.00 mg,0.00 mg,32.00 g
338,0.584461931,0.638681755,rye bread,grains,bread rye reducedcalorie,bread rye reducedcalorie,100 g,203.0,2.9g,0,513.00 mg,14.6 mg,58.00 mcg,35.00 mcg,2.527 mg,0.297 mg,0.240 mg,0.367 mg,4.00 IU,0.00 mcg,0.00 mcg,2.00 mcg,1.00 mcg,37.00 mcg,0.0,0.04 mcg,0.077 mg,0.4 mg,0.00 IU,0.28 mg,0.28 mg,0.6 mcg,76.00 mg,0.133 mg,3.10 mg,22.00 mg,0.453 mg,78.00 mg,98.00 mg,27.9 mcg,0.66 mg,9.10 g,0.320 g,0.476 g,0.556 g,0.180 g,2.629 g,0.321 g,0.208 g,0,0.357 g,0.638 g,0.321 g,0.155 g,0.457 g,0.860 g,0.432 g,0.284 g,0.110 g,0.288 g,0.415 g,40.50 g,12.0 g,2.29 g,0,0,0,0,0,0,2.90 g,0.368 g,0.672 g,0.752 g,0.00 mg,0.0 g,1.60 g,0.00 mg,0.00 mg,46.00 g
339,0.201270261,0.551285449,seed cracker,grains,seed roasted breadfruit seed,seed roasted breadfruit seed,100 g,207.0,2.7g,0,28.00 mg,0,59.00 mcg,0.00 mcg,7.400 mg,1.009 mg,0.240 mg,0.410 mg,294.00 IU,15.00 mcg,0,0,0,0,0.0,0.00 mcg,0.420 mg,7.6 mg,0.00 IU,0,0,0,86.00 mg,1.321 mg,0.90 mg,62.00 mg,0.163 mg,175.00 mg,1082.00 mg,0,1.03 mg,6.20 g,0.282 g,0.414 g,0.684 g,0.097 g,0.868 g,0.390 g,0.173 g,0,0.371 g,0.472 g,0.477 g,0.081 g,0.668 g,0.309 g,0.415 g,0.323 g,0.103 g,0.456 g,0.448 g,40.10 g,6.0 g,0,0,0,0,0,0,0,2.70 g,0.729 g,0.344 g,1.438 g,0.00 mg,0,1.30 g,0,0,49.70 g
340,0.483715235,0.893030547,sponge cake,grains,cake sponge cremefilled snack cake,cake sponge cremefilled snack cake,100 g,374.0,12g,41mg,470.00 mg,37.8 mg,38.00 mcg,24.00 mcg,1.549 mg,0.226 mg,0.168 mg,0.181 mg,17.00 IU,5.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,9.00 mcg,0.0,0.19 mcg,0.000 mg,0.1 mg,4.00 IU,0.62 mg,0.62 mg,9.7 mcg,24.00 mg,0.148 mg,1.36 mg,8.00 mg,0.305 mg,185.00 mg,71.00 mg,3.5 mcg,0.60 mg,3.47 g,0.134 g,0.141 g,0.232 g,0.070 g,0.662 g,0.097 g,0.066 g,0,0.139 g,0.240 g,0.164 g,0.065 g,0.138 g,0.221 g,0.174 g,0.120 g,0.038 g,0.079 g,0.165 g,64.03 g,1.0 g,37.30 g,2.54 g,0,5.82 g,0.00 g,0.00 g,28.90 g,11.54 g,4.139 g,4.906 g,1.860 g,41.00 mg,0.0 g,1.36 g,0.00 mg,0.00 mg,19.60 g
341,0.471091366,0.596200536,strudel apple,grains,strudel apple,strudel apple,100 g,274.0,11g,6mg,135.00 mg,17.4 mg,28.00 mcg,22.00 mcg,0.330 mg,0.270 mg,0.025 mg,0.040 mg,30.00 IU,6.00 mcg,1.00 mcg,5.00 mcg,3.00 mcg,42.00 mcg,0.0,0.22 mcg,0.046 mg,1.7 mg,0.00 IU,1.42 mg,1.42 mg,2.9 mcg,15.00 mg,0.030 mg,0.42 mg,9.00 mg,0.190 mg,33.00 mg,149.00 mg,6.1 mcg,0.19 mg,3.30 g,0.116 g,0.135 g,0.206 g,0.058 g,0.848 g,0.097 g,0.076 g,0,0.147 g,0.257 g,0.153 g,0.067 g,0.151 g,0.305 g,0.183 g,0.119 g,0.039 g,0.115 g,0.164 g,41.10 g,2.2 g,25.75 g,0,0,0,0,0,0,11.20 g,2.044 g,3.267 g,5.315 g,6.00 mg,0.0 g,0.80 g,0.00 mg,0.00 mg,43.50 g
342,0.447895745,0.568778537,sweet roll cinnamon commercially prepared raisin,grains,sweet roll commercially prepared raisin cinnamon,sweet roll commercially prepared raisin cinnamon,100 g,372.0,16g,66mg,304.00 mg,41.3 mg,72.00 mcg,48.00 mcg,2.384 mg,0.406 mg,0.265 mg,0.324 mg,214.00 IU,62.00 mcg,1.00 mcg,5.00 mcg,2.00 mcg,70.00 mcg,0.0,0.14 mcg,0.107 mg,2.0 mg,0.00 IU,1.99 mg,1.99 mg,4.4 mcg,72.00 mg,0.088 mg,1.60 mg,17.00 mg,0.300 mg,76.00 mg,111.00 mg,17.0 mcg,0.59 mg,6.20 g,0.233 g,0.283 g,0.407 g,0.120 g,1.732 g,0.219 g,0.145 g,0,0.259 g,0.458 g,0.243 g,0.117 g,0.300 g,0.582 g,0.331 g,0.211 g,0.074 g,0.200 g,0.291 g,50.90 g,2.4 g,31.73 g,0,0,0,0,0,0,16.40 g,3.079 g,4.797 g,7.473 g,66.00 mg,0.0 g,1.70 g,0.00 mg,0.00 mg,24.80 g
343,0.191467978,0.518369557,taco shell baked,grains,taco shell baked,taco shell baked,100 g,476.0,22g,0,324.00 mg,29.9 mg,69.00 mcg,24.00 mcg,1.867 mg,0,0.080 mg,0.216 mg,17.00 IU,1.00 mcg,3.00 mcg,3.00 mcg,13.00 mcg,106.00 mcg,0.0,0.00 mcg,0.203 mg,0.0 mg,0.00 IU,0.69 mg,0.69 mg,8.6 mcg,100.00 mg,0.113 mg,1.64 mg,83.00 mg,0.560 mg,233.00 mg,231.00 mg,4.8 mcg,1.61 mg,6.41 g,0.457 g,0.287 g,0.540 g,0.140 g,1.257 g,0.250 g,0.167 g,0.000 g,0.220 g,0.837 g,0.197 g,0.180 g,0.290 g,0.770 g,0.367 g,0.227 g,0.040 g,0.223 g,0.287 g,63.49 g,6.7 g,1.50 g,0.10 g,0.10 g,0.10 g,0.10 g,0.10 g,1.00 g,21.79 g,7.105 g,6.935 g,5.495 g,0.00 mg,0.0 g,1.90 g,0.00 mg,0.00 mg,6.40 g
344,0.235550351,0.70561618,toaster pastry fruit includes apple blueberry cherry strawberry,grains,toaster pastry fruit includes apple blueberry cherry strawberry,toaster pastry fruit includes apple blueberry cherry strawberry,100 g,388.0,10g,0,334.00 mg,6.4 mg,111.00 mcg,91.00 mcg,6.791 mg,0.273 mg,0.558 mg,0.649 mg,680.00 IU,202.00 mcg,3.00 mcg,3.00 mcg,3.00 mcg,52.00 mcg,0.0,0.00 mcg,0.520 mg,0.0 mg,0.00 IU,0.90 mg,0.90 mg,15.4 mcg,16.00 mg,0.069 mg,5.51 mg,12.00 mg,0.324 mg,87.00 mg,102.00 mg,3.1 mcg,0.38 mg,4.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.32 g,1.0 g,26.13 g,4.39 g,0.00 g,15.20 g,0.72 g,4.03 g,1.78 g,9.95 g,3.615 g,2.723 g,3.235 g,0.00 mg,0.0 g,1.20 g,0.00 mg,0.00 mg,14.33 g
345,0.295821615,0.73278416,toaster pastry fruit frosted include apple blueberry cherry strawberry,grains,toaster pastry frosted include apple blueberry cherry strawberry fruit,toaster pastry frosted include apple blueberry cherry strawberry fruit,100 g,385.0,9g,0,311.00 mg,8.4 mg,90.00 mcg,36.00 mcg,6.174 mg,0.304 mg,0.495 mg,0.519 mg,672.00 IU,202.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,52.00 mcg,0.0,0.01 mcg,0.495 mg,0.0 mg,0.00 IU,0.74 mg,0.74 mg,19.4 mcg,12.00 mg,0.062 mg,4.35 mg,11.00 mg,0.322 mg,71.00 mg,86.00 mg,3.4 mcg,0.36 mg,4.01 g,0.123 g,0.128 g,0.294 g,0.095 g,1.425 g,0.152 g,0.066 g,0.000 g,0.133 g,0.275 g,0.143 g,0.071 g,0.166 g,0.323 g,0.228 g,0.100 g,0.066 g,0.090 g,0.152 g,71.83 g,1.8 g,31.00 g,3.88 g,0.00 g,14.90 g,0.26 g,3.07 g,8.88 g,9.02 g,3.091 g,2.186 g,3.360 g,0.00 mg,0.0 g,1.10 g,0.00 mg,0.00 mg,14.04 g
346,0.498458349,0.751679242,tortilla readytobake fry corn,grains,tortilla corn readytobake fry,tortilla corn readytobake fry,100 g,218.0,2.9g,0,45.00 mg,13.3 mg,5.00 mcg,0.00 mcg,1.498 mg,0.109 mg,0.065 mg,0.094 mg,2.00 IU,0.00 mcg,0.00 mcg,1.00 mcg,1.00 mcg,3.00 mcg,0.0,0.00 mcg,0.219 mg,0.0 mg,0.00 IU,0.28 mg,0.28 mg,0.0 mcg,81.00 mg,0.154 mg,1.23 mg,72.00 mg,0.326 mg,314.00 mg,186.00 mg,6.1 mcg,1.31 mg,5.70 g,0.434 g,0.289 g,0.403 g,0.105 g,1.087 g,0.238 g,0.177 g,0,0.208 g,0.711 g,0.163 g,0.121 g,0.285 g,0.506 g,0.275 g,0.218 g,0.042 g,0.236 g,0.294 g,44.64 g,6.3 g,0.88 g,0,0,0,0,0,0,2.85 g,0.453 g,0.692 g,1.419 g,0.00 mg,0.0 g,0.93 g,0.00 mg,0.00 mg,45.89 g
347,0.218129441,0.693614083,tortilla readytobake fry flour refrigerated,grains,tortilla refrigerated flour readytobake fry,tortilla refrigerated flour readytobake fry,100 g,306.0,8g,0,736.00 mg,7.9 mg,94.00 mcg,79.00 mcg,4.415 mg,0.562 mg,0.282 mg,0.503 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,9.00 mcg,0.0,0.00 mcg,0.059 mg,0.0 mg,0.00 IU,0.00 mg,0.00 mg,7.2 mcg,146.00 mg,0.104 mg,3.63 mg,22.00 mg,0.538 mg,206.00 mg,125.00 mg,22.3 mcg,0.53 mg,8.20 g,0.169 g,0.213 g,0.222 g,0.112 g,1.774 g,0.189 g,0.117 g,0,0.182 g,0.362 g,0.116 g,0.093 g,0.265 g,0.611 g,0.263 g,0.143 g,0.065 g,0.159 g,0.212 g,49.38 g,3.5 g,3.71 g,0.28 g,0.00 g,0.38 g,0.00 g,2.45 g,0.60 g,7.99 g,2.924 g,1.751 g,2.290 g,0.00 mg,0.0 g,2.45 g,0.00 mg,0.00 mg,31.98 g
348,0.154387839,0.718750621,tortilla readytobake fry flour shelf stable,grains,tortilla shelf stable flour readytobake fry,tortilla shelf stable flour readytobake fry,100 g,297.0,7.6g,0,742.00 mg,6.8 mg,118.00 mcg,100.00 mcg,4.191 mg,0.283 mg,0.124 mg,0.487 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,12.00 mcg,0.0,0.00 mcg,0.028 mg,0.0 mg,0.00 IU,0.86 mg,0.86 mg,4.2 mcg,163.00 mg,0.115 mg,3.32 mg,21.00 mg,0.516 mg,213.00 mg,133.00 mg,21.9 mcg,0.57 mg,8.01 g,0.215 g,0.270 g,0.281 g,0.142 g,2.249 g,0.240 g,0.149 g,0,0.231 g,0.459 g,0.147 g,0.118 g,0.336 g,0.774 g,0.333 g,0.182 g,0.082 g,0.202 g,0.268 g,49.27 g,2.4 g,2.66 g,0.03 g,0.00 g,0.09 g,0.00 g,2.06 g,0.48 g,7.58 g,1.225 g,3.801 g,2.152 g,0.00 mg,0.0 g,2.71 g,0.00 mg,0.00 mg,32.43 g
349,0.388838656,0.740262177,tortilla readytobake fry flour without added calcium,grains,tortilla without added calcium flour readytobake fry,tortilla without added calcium flour readytobake fry,100 g,325.0,7.1g,0,478.00 mg,0,123.00 mcg,111.00 mcg,3.572 mg,0.582 mg,0.293 mg,0.531 mg,0.00 IU,0.00 mcg,0,0,0,0,0.0,0.00 mcg,0.050 mg,0.0 mg,0,0,0,0,39.00 mg,0.267 mg,3.30 mg,26.00 mg,0.462 mg,124.00 mg,131.00 mg,23.4 mcg,0.71 mg,8.70 g,0.289 g,0.356 g,0.386 g,0.181 g,2.850 g,0.316 g,0.195 g,0,0.307 g,0.600 g,0.213 g,0.155 g,0.435 g,0.979 g,0.432 g,0.245 g,0.106 g,0.266 g,0.356 g,55.60 g,3.3 g,0,0,0,0,0,0,0,7.10 g,1.745 g,3.768 g,1.063 g,0.00 mg,0.0 g,1.80 g,0,0,26.80 g
350,0.43221877,0.726015727,water biscuit,grains,cracker water biscuit,cracker water biscuit,100 g,384.0,7.1g,0,571.00 mg,9.7 mg,24.00 mcg,0.00 mcg,1.154 mg,0,0.037 mg,0.111 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,17.00 mcg,0.0,0.00 mcg,0.041 mg,0.0 mg,0.00 IU,0.29 mg,0.29 mg,1.8 mcg,0.00 mg,0.133 mg,0.00 mg,20.00 mg,0,100.00 mg,99.00 mg,31.3 mcg,0.65 mg,7.14 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.81 g,7.1 g,0.00 g,0,0,0,0,0,0,7.14 g,0.000 g,4.043 g,2.457 g,0.00 mg,0.0 g,1.90 g,0.00 mg,0.00 mg,11.00 g
351,0.638800949,0.793321853,wheat bran bread,grains,bread wheat bran,bread wheat bran,100 g,248.0,3.4g,0,486.00 mg,18.7 mg,105.00 mcg,80.00 mcg,4.402 mg,0.536 mg,0.287 mg,0.397 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,54.00 mcg,0.0,0.00 mcg,0.176 mg,0.0 mg,0.00 IU,0.32 mg,0.32 mg,1.3 mcg,74.00 mg,0.221 mg,3.07 mg,81.00 mg,1.668 mg,185.00 mg,227.00 mg,31.0 mcg,1.35 mg,8.80 g,0.311 g,0.357 g,0.433 g,0.191 g,2.750 g,0.334 g,0.196 g,0,0.332 g,0.603 g,0.235 g,0.152 g,0.419 g,0.918 g,0.419 g,0.256 g,0.111 g,0.252 g,0.385 g,47.80 g,4.0 g,9.68 g,0,0,0,0,0,0,3.40 g,0.779 g,1.618 g,0.649 g,0.00 mg,0.0 g,2.20 g,0.00 mg,0.00 mg,37.80 g
352,0.198700449,0.606868149,whole wheat cracker,grains,keebler saltine whole wheat zesta,keebler saltine whole wheat zesta,100 g,416.0,9.6g,0,1532.00 mg,0,139.00 mcg,0,5.200 mg,0,0.390 mg,0.610 mg,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.89 mg,0,0,0,43.00 mg,0,0,8.40 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.10 g,3.2 g,2.10 g,0,0,0,0,0,0,9.60 g,1.400 g,2.400 g,5.800 g,0.00 mg,0,0,0,0,2.80 g
353,0.573242692,0.727291008,barley hulled,grains,barley hulled,barley hulled,100 g,354.0,2.3g,0,12.00 mg,0,19.00 mcg,0.00 mcg,4.604 mg,0.282 mg,0.285 mg,0.646 mg,22.00 IU,1.00 mcg,0.00 mcg,13.00 mcg,0.00 mcg,160.00 mcg,0.0,0.00 mcg,0.318 mg,0.0 mg,0.00 IU,0.57 mg,0.57 mg,2.2 mcg,33.00 mg,0.498 mg,3.60 mg,133.00 mg,1.943 mg,264.00 mg,452.00 mg,37.7 mcg,2.77 mg,12.48 g,0.486 g,0.625 g,0.779 g,0.276 g,3.261 g,0.452 g,0.281 g,0,0.456 g,0.848 g,0.465 g,0.240 g,0.700 g,1.484 g,0.527 g,0.424 g,0.208 g,0.358 g,0.612 g,73.48 g,17.3 g,0.80 g,0,0,0,0,0,0,2.30 g,0.482 g,0.295 g,1.108 g,0.00 mg,0.0 g,2.29 g,0.00 mg,0.00 mg,9.44 g
354,0.554551976,0.780945511,buckwheat,grains,buckwheat,buckwheat,100 g,343.0,3.4g,0,1.00 mg,0,30.00 mcg,0.00 mcg,7.020 mg,1.233 mg,0.425 mg,0.101 mg,0.00 IU,0.00 mcg,0,0,0,0,0.0,0.00 mcg,0.210 mg,0.0 mg,0.00 IU,0,0,0,18.00 mg,1.100 mg,2.20 mg,231.00 mg,1.300 mg,347.00 mg,460.00 mg,8.3 mcg,2.40 mg,13.25 g,0.748 g,0.982 g,1.133 g,0.229 g,2.046 g,1.031 g,0.309 g,0,0.498 g,0.832 g,0.672 g,0.172 g,0.520 g,0.507 g,0.685 g,0.506 g,0.192 g,0.241 g,0.678 g,71.50 g,10.0 g,0,0,0,0,0,0,0,3.40 g,0.741 g,1.040 g,1.039 g,0.00 mg,0.0 g,2.10 g,0,0,9.75 g
355,0.595938278,0.804533165,buckwheat groat roasted cooked,grains,buckwheat groat cooked roasted,buckwheat groat cooked roasted,100 g,92.0,0.6g,0,4.00 mg,20.1 mg,14.00 mcg,0.00 mcg,0.940 mg,0.359 mg,0.039 mg,0.040 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,60.00 mcg,0.0,0.00 mcg,0.077 mg,0.0 mg,0.00 IU,0.09 mg,0.09 mg,1.9 mcg,7.00 mg,0.146 mg,0.80 mg,51.00 mg,0.403 mg,70.00 mg,88.00 mg,2.2 mcg,0.61 mg,3.38 g,0.191 g,0.250 g,0.289 g,0.058 g,0.522 g,0.263 g,0.079 g,0,0.127 g,0.212 g,0.172 g,0.044 g,0.133 g,0.129 g,0.175 g,0.129 g,0.049 g,0.062 g,0.173 g,19.94 g,2.7 g,0.90 g,0.10 g,0,0.20 g,0,0,0.40 g,0.62 g,0.134 g,0.188 g,0.188 g,0.00 mg,0.0 g,0.43 g,0.00 mg,0.00 mg,75.63 g
356,0.585138787,0.805544455,bulgur,grains,bulgur cooked,bulgur cooked,100 g,83.0,0.2g,0,5.00 mg,6.9 mg,18.00 mcg,0.00 mcg,1.000 mg,0.344 mg,0.028 mg,0.057 mg,2.00 IU,0.00 mcg,0.00 mcg,1.00 mcg,0.00 mcg,54.00 mcg,0.0,0.00 mcg,0.083 mg,0.0 mg,0.00 IU,0.01 mg,0.01 mg,0.5 mcg,10.00 mg,0.075 mg,0.96 mg,32.00 mg,0.609 mg,40.00 mg,68.00 mg,0.6 mcg,0.57 mg,3.08 g,0.109 g,0.144 g,0.158 g,0.071 g,0.973 g,0.124 g,0.071 g,0,0.114 g,0.208 g,0.085 g,0.048 g,0.145 g,0.320 g,0.145 g,0.089 g,0.048 g,0.090 g,0.139 g,18.58 g,4.5 g,0.10 g,0,0,0,0,0,0,0.24 g,0.042 g,0.031 g,0.098 g,0.00 mg,0.0 g,0.34 g,0.00 mg,0.00 mg,77.76 g
